DATE_ID,id,ORIGIN,DESTINATION,OD_DATE_TIME_START,OD_DATE_TIME_END,STATIONS_ALL,DATES_TIME_START_ALL,DATES_TIME_END_ALL,STATIONS_LEN
20240702,1194000916173,1519,1034,1696067820,1696082400,1519|873|336|736|1328|1326|1584|1034,1696068420|1696069320|1696072860|1696075200|1696076700|1696078620|1696081020|1696082880,1696068780|1696070280|1696073400|1696075320|1696076820|1696078740|1696081140|1696083000,8
20240702,1194000916189,1631,1273,1696068060,1696077180,1631|1199|1900|1354|2005|2009|1606|1273,1696068060|1696069560|1696070040|1696071060|1696072020|1696072800|1696072380|1696077360,1696068180|1696069680|1696070100|1696071180|1696073100|1696077180|1696072980|1696077360,8
20240702,1194000916199,444,2009,1696068060,1696076400,444|1568|1900|1354|2005|2009,1696068660|1696073700|1696074180|1696075200|1696076160|1696076940,1696069200|1696073880|1696074420|1696075860|1696076340|1696076940,6
20240702,1194000916204,1830,1631,1696062900,1696071780,1830|1433|2180|516|1413|1716|868|1631,1696062900|1696064340|1696068060|1696068300|1696068600|1696070220|1696071060|1696072260,1696062960|1696064460|1696068120|1696068600|1696069680|1696070280|1696071180|1696072380,8
20240702,1194000916254,807,2009,1696074060,1696083600,807|2184|444|1900|1354|2005|2009,1696074660|1696075020|1696075620|1696081260|1696082280|1696083240|1696084020,1696074720|1696075080|1696076400|1696081320|1696082400|1696083420|1696084020,7
20240702,1194000916255,2184,2009,1696071720,1696083600,2184|444|1900|1354|2009,1696072020|1696072680|1696081020|1696082040|1696083780,1696072080|1696076100|1696081080|1696082160|1696083780,5
20240702,1194000916262,1118,1354,1696065000,1696081980,1118|856|684|1631|1199|1900|1354,1696065600|1696066080|1696067220|1696079040|1696080540|1696081020|1696082040,1696065660|1696066140|1696067280|1696079580|1696080660|1696081080|1696082160,7
20240702,1194000916274,1900,1273,1696080840,1696088880,1900|1354|2005|2009|1584|1606|1273,1696081440|1696082460|1696083420|1696084200|1696083600|1696084260|1696089240,1696081500|1696082580|1696084020|1696085280|1696083960|1696085040|1696089240,7
20240702,1194000916284,1559,868,1696071180,1696081380,1559|373|1074|646|1000|444|1716|868,1696071720|1696076040|1696076340|1696077300|1696077720|1696079040|1696080720|1696081560,1696071780|1696076100|1696076460|1696077420|1696077780|1696079940|1696080780|1696081680,8
20240702,1194000916288,646,2009,1696076760,1696087200,646|1000|444|1900|1354|2005|2009,1696076760|1696077180|1696078500|1696084740|1696085760|1696086720|1696087500,1696076880|1696077240|1696079400|1696084800|1696085880|1696086900|1696087500,7
20240702,1194000916290,1830,1631,1696073700,1696082580,1830|1570|1433|516|1413|1716|868|1631,1696073880|1696074420|1696075320|1696079280|1696079580|1696080600|1696081440|1696082640,1696073940|1696074480|1696075440|1696079580|1696080660|1696080660|1696081560|1696082760,8
20240702,1194000916291,516,1199,1696074780,1696084080,516|2180|441|1154|1716|868|1631|1199,1696074960|1696075200|1696075380|1696075620|1696080600|1696081440|1696082640|1696084140,1696075020|1696075260|1696075440|1696075680|1696080660|1696081560|1696082760|1696084260,8
20240702,1194000916321,1900,2009,1696084440,1696087200,1900|1354|2005|2009,1696084620|1696085640|1696086600|1696087380,1696084680|1696085760|1696086780|1696087380,4
20240702,1194000916322,868,1273,1696081260,1696091580,868|1631|1900|1354|2005|1606|1273,1696081740|1696082940|1696084920|1696085940|1696086900|1696087080|1696092060,1696081860|1696083060|1696084980|1696086060|1696087980|1696087680|1696092060,7
20240702,1194000916326,1560,868,1696074480,1696086000,1560|1559|1074|646|1000|444|1716|868,1696074960|1696075260|1696079880|1696080840|1696081260|1696082580|1696085340|1696086180,1696075020|1696075320|1696080000|1696080960|1696081320|1696084260|1696085400|1696086300,8
20240702,1194000916328,2177,1354,1696080180,1696089180,2177|2054|444|440|664|1631|1199|1354,1696080420|1696080780|1696081440|1696082280|1696082460|1696087380|1696088160|1696089480,1696080480|1696080840|1696081740|1696082340|1696082520|1696087500|1696088280|1696089600,8
20240702,1194000916335,1519,868,1696077600,1696086000,1519|1981|2020|441|1154|444|1716|868,1696077600|1696078020|1696078500|1696080960|1696081200|1696081920|1696085520|1696086360,1696077600|1696078080|1696078560|1696081020|1696081260|1696083780|1696085580|1696086480,8
20240702,1194000916337,807,2009,1696079340,1696090800,807|2184|444|1900|1354|2005|2009,1696079760|1696080060|1696080660|1696088220|1696089060|1696090020|1696090800,1696079820|1696080120|1696084200|1696088280|1696089180|1696090200|1696090800,7
20240702,1194000916343,441,2005,1696079520,1696090200,441|1154|444|868|1631|1900|1354|2005,1696079520|1696079700|1696080300|1696086000|1696087080|1696088340|1696089180|1696090140,1696079580|1696079760|1696083780|1696086120|1696087200|1696088400|1696089300|1696090320,8
20240702,1194000916344,2023,868,1696076760,1696086000,2023|1006|1289|444|1716|868,1696077120|1696077900|1696078440|1696082640|1696085160|1696086000,1696077120|1696077960|1696078500|1696084140|1696085220|1696086120,6
20240702,1194000916352,1167,392,1696075500,1696102440,1167|312|1647|1398|889|395|392,1696075680|1696088220|1696090620|1696092600|1696098240|1696100040|1696102380,1696075680|1696088460|1696090980|1696092780|1696098420|1696100160|1696102620,7
20240702,1194000916368,1559,868,1696078380,1696088580,1559|1074|646|1000|444|1716|868,1696078500|1696083120|1696084080|1696084500|1696085820|1696087620|1696088460,1696078560|1696083240|1696084200|1696084560|1696086720|1696087680|1696088580,7
20240702,1194000916374,2184,2009,1696083240,1696094400,2184|444|1900|1354|2005|2009,1696083360|1696083960|1696092000|1696093020|1696093980|1696094760,1696083420|1696086720|1696092060|1696093140|1696094160|1696094760,6
20240702,1194000916377,439,2005,1696085340,1696093800,439|444|1354|2005,1696085940|1696086480|1696093080|1696094040,1696086000|1696087200|1696093200|1696094220,4
20240702,1194000916380,2023,868,1696080360,1696088580,2023|1006|1289|444|1716|868,1696080540|1696081320|1696081860|1696086060|1696087920|1696088760,1696080540|1696081380|1696081920|1696086780|1696087980|1696088880,6
20240702,1194000916383,1716,2005,1696083420,1696093800,1716|444|1354|2005,1696083540|1696085280|1696092780|1696093740,1696083600|1696086720|1696092900|1696093920,4
20240702,1194000916408,2173,2005,1696086000,1696097400,2173|439|444|1354|2005,1696086600|1696086780|1696087380|1696096620|1696097580,1696086660|1696086840|1696087560|1696096740|1696097760,5
20240702,1194000916409,1830,1631,1696084500,1696093380,1830|1570|1433|516|1413|1716|868|1631,1696085040|1696085580|1696086480|1696090440|1696090740|1696091220|1696092060|1696093260,1696085100|1696085640|1696086600|1696090740|1696091820|1696091280|1696092180|1696093380,8
20240702,1194000916419,1152,868,1696078500,1696092180,1152|1667|1681|807|444|1716|868,1696078800|1696087380|1696088640|1696089000|1696090080|1696091820|1696092660,1696078860|1696087440|1696088700|1696089060|1696090500|1696091880|1696092780,7
20240702,1194000916427,2005,2194,1696097220,1696101780,2005|2009|1606|2194,1696097640|1696098420|1696097820|1696102080,1696098420|1696102200|1696098420|1696102200,4
20240702,1194000916439,1354,1273,1696096260,1696103280,1354|2005|2009|1584|1606|1273,1696096620|1696097580|1696098360|1696097640|1696098300|1696103280,1696096740|1696098180|1696099260|1696098000|1696098900|1696103280,6
20240702,1194000916448,1177,1926,1696083900,1696106700,1177|880|1407|2100|1991|351|1917|1926,1696083900|1696096440|1696097400|1696100160|1696102380|1696103880|1696106220|1696106700,1696083960|1696096980|1696098480|1696101000|1696102500|1696104000|1696106340|1696106700,8
20240702,1194000916452,2054,2009,1696091340,1696101600,2054|444|1631|1199|1354|2005|2009,1696091820|1696092600|1696096860|1696098360|1696099860|1696100820|1696101600,1696091880|1696094280|1696096980|1696098480|1696099980|1696101000|1696101600,7
20240702,1194000916455,1830,1631,1696088100,1696096980,1830|1433|2180|516|1413|1716|868|1631,1696088100|1696089540|1696093260|1696093500|1696093800|1696095420|1696096260|1696097460,1696088160|1696089660|1696093320|1696093800|1696094880|1696095480|1696096380|1696097580,8
20240702,1194000916456,516,1199,1696089180,1696098480,516|2180|1154|1494|1716|868|1631|1199,1696089420|1696089660|1696090080|1696095120|1696095360|1696096200|1696097400|1696098900,1696089480|1696089720|1696090140|1696096020|1696095420|1696096320|1696097520|1696099020,8
20240702,1194000916458,441,2005,1696089960,1696101000,441|1154|444|1354|2005,1696089960|1696090200|1696090920|1696100400|1696101360,1696090020|1696090260|1696093800|1696100520|1696101540,5
20240702,1194000916459,1519,868,1696088400,1696095780,1519|1981|2020|441|1154|444|1716|868,1696088760|1696089180|1696089660|1696092120|1696092360|1696093260|1696095360|1696096200,1696088760|1696089240|1696089720|1696092180|1696092420|1696094160|1696095420|1696096320,8
20240702,1194000916461,440,2005,1696090620,1696101000,440|444|1354|2005,1696090620|1696091460|1696100460|1696101420,1696090680|1696093800|1696100580|1696101600,4
20240702,1194000916462,1118,1501,1696100220,1696105320,1118|1801|853|312|1499|749|1500|1501,1696100220|1696100640|1696101480|1696102260|1696103700|1696104540|1696104900|1696105260,1696100280|1696101000|1696101600|1696102380|1696103760|1696104660|1696104960|1696105320,8
20240702,1194000916469,868,2009,1696090560,1696101600,868|1716|444|1354|2005|2009,1696090680|1696091520|1696092840|1696100040|1696101000|1696101780,1696090800|1696091580|1696093920|1696100160|1696101180|1696101780,6
20240702,1194000916478,2009,392,1696085520,1696112760,2009|1398|1903|889|395|392,1696086120|1696103640|1696106640|1696109340|1696111140|1696113120,1696086120|1696103820|1696106760|1696109520|1696111260|1696113360,6
20240702,1194000916496,1560,868,1696088880,1696099380,1560|1559|1074|646|1000|444|1716|868,1696088880|1696089180|1696093800|1696094760|1696095180|1696096500|1696098420|1696099260,1696088940|1696089240|1696093920|1696094880|1696095240|1696097400|1696098480|1696099380,8
20240702,1194000916497,1678,1900,1696092660,1696102500,1678|2178|440|1716|868|1631|1199|1900,1696093260|1696093500|1696093920|1696099020|1696099860|1696101060|1696102320|1696103040,1696093320|1696093560|1696093980|1696099560|1696100700|1696101180|1696102680|1696103100,8
20240702,1194000916501,2180,1900,1696094820,1696102500,2180|441|444|1716|868|1631|1199|1900,1696095120|1696095300|1696096140|1696098840|1696099680|1696100880|1696102140|1696102860,1696095180|1696095360|1696096320|1696098900|1696099920|1696101000|1696102500|1696102920,8
20240702,1194000916507,439,2009,1696096140,1696105200,439|444|1354|2005|2009,1696096500|1696097040|1696103700|1696104660|1696105440,1696096560|1696097760|1696103820|1696104840|1696105440,5
20240702,1194000916509,543,1631,1696080240,1696100580,543|1176|1667|1681|807|444|868|1631,1696080720|1696094400|1696094760|1696096020|1696096380|1696097460|1696099620|1696100820,1696080780|1696094460|1696094820|1696096080|1696096440|1696097880|1696099740|1696100940,8
20240702,1194000916517,1167,395,1696089900,1696114800,1167|1397|312|1647|1398|1903|889|395,1696089900|1696100880|1696102740|1696105200|1696107240|1696110180|1696112880|1696114680,1696089900|1696102080|1696103580|1696105320|1696107420|1696110300|1696113060|1696114800,8
20240702,1194000916531,1354,1273,1696103460,1696110480,1354|2005|1584|1606|1273,1696103460|1696104420|1696104900|1696105560|1696110540,1696103580|1696105020|1696105260|1696106160|1696110540,5
20240702,1194000916535,1199,2009,1696101720,1696105200,1199|1900|1354|2005|2009,1696101780|1696102500|1696103520|1696104480|1696105260,1696102140|1696102560|1696103640|1696104660|1696105260,5
20240702,1194000916539,1550,2009,1696097340,1696108800,1550|1179|444|1354|2005|2009,1696097580|1696098540|1696100040|1696107180|1696108140|1696108920,1696097700|1696098660|1696101240|1696107300|1696108320|1696108920,6
20240702,1194000916544,2054,2009,1696098540,1696108800,2054|444|1631|1199|1900|1354|2005|2009,1696099140|1696099920|1696104480|1696105980|1696106460|1696107480|1696108440|1696109220,1696099200|1696101600|1696104600|1696106100|1696106520|1696107600|1696108620|1696109220,8
20240702,1194000916553,2184,2009,1696099560,1696108800,2184|444|1199|1900|2005|2009,1696099980|1696100640|1696106160|1696106640|1696108620|1696109400,1696100040|1696101420|1696106280|1696106700|1696108800|1696109400,6
20240702,1194000916560,444,2009,1696098300,1696108800,444|645|2005|2009,1696098420|1696099620|1696108320|1696109100,1696098960|1696099680|1696108860|1696109100,4
20240702,1194000916576,2005,2194,1696108020,1696112820,2005|2009|1584|1606|2194,1696108020|1696108800|1696108200|1696108800|1696112760,1696108320|1696112820|1696108380|1696108860|1696112880,5
20240702,1194000916578,1397,868,1696097700,1696110180,1397|684|1177|1000|444|1716|868,1696097820|1696098420|1696098720|1696104300|1696106160|1696109580|1696110420,1696097820|1696098480|1696098780|1696104420|1696108320|1696109640|1696110540,7
20240702,1194000916582,1559,868,1696099980,1696110180,1559|1074|646|1000|444|1716|868,1696100520|1696105140|1696106100|1696106520|1696107840|1696109760|1696110600,1696100580|1696105260|1696106220|1696106580|1696108740|1696109820|1696110720,7
20240702,1194000916592,1154,2005,1696104900,1696115400,1154|444|868|1631|1199|1900|1354|2005,1696105500|1696106100|1696110360|1696111560|1696113060|1696113540|1696114560|1696115520,1696105560|1696108800|1696110480|1696111680|1696113180|1696113600|1696114680|1696115700,8
20240702,1194000916593,1562,1354,1696099260,1696114380,1562|1558|2181|868|1631|1199|1900|1354,1696099260|1696099620|1696100220|1696110360|1696111560|1696113060|1696113540|1696114560,1696099320|1696099620|1696100220|1696110660|1696112100|1696113180|1696113600|1696114680,8
20240702,1194000916594,444,2009,1696105500,1696116000,444|645|2005|2009,1696105680|1696106880|1696115280|1696116060,1696106220|1696106940|1696115940|1696116060,4
20240702,1194000916608,1354,1606,1696114260,1696116300,1354|2005|2009|1584|1606,1696114320|1696115280|1696116060|1696115820|1696116480,1696114440|1696115880|1696116360|1696116180|1696116480,5
20240702,1194000916619,2054,2009,1696067940,1696080000,2054|444|1631|1199|1354|2005|2009,1696068540|1696069200|1696075260|1696076760|1696078260|1696079220|1696080000,1696068600|1696072800|1696075380|1696076880|1696078380|1696079400|1696080000,7
20240702,1194000916621,664,2009,1696067940,1696080000,664|440|444|1199|1900|1354|2005|2009,1696068000|1696068240|1696068960|1696077360|1696077840|1696078860|1696079820|1696080600,1696068060|1696068300|1696072260|1696077480|1696077900|1696078980|1696080000|1696080600,8
20240702,1194000916631,2173,2009,1696070760,1696080000,2173|439|444|1354|2005|2009,1696070940|1696071120|1696071660|1696078260|1696079220|1696080000,1696071000|1696071180|1696072380|1696078380|1696079400|1696080000,6
20240702,1194000916655,1801,1163,1696083960,1696102080,1801|1179|1550|1378|875|880|1407|1163,1696084500|1696093980|1696095660|1696096620|1696097460|1696098300|1696099440|1696102560,1696084560|1696095540|1696095780|1696096860|1696097580|1696098360|1696099860|1696102620,8
20240702,1194000916662,2174,444,1696089420,1696090560,2174|2173|439|444,1696089660|1696089840|1696090020|1696090620,1696089720|1696089900|1696090080|1696090800,4
20240702,1194000916666,516,444,1696089480,1696092600,516|2180|441|1154|444,1696089660|1696089960|1696090140|1696090380|1696091100,1696089720|1696090020|1696090200|1696090440|1696092780,5
20240702,1194000916667,1519,1547,1696084800,1696096320,1519|1981|2020|441|1154|444|1074|1547,1696084860|1696085280|1696085760|1696088220|1696088460|1696089180|1696095180|1696096620,1696084860|1696085340|1696085820|1696088280|1696088520|1696092660|1696095300|1696096620,8
20240702,1194000916687,2203,1606,1696088400,1696098900,2203|444|881|1584|1606,1696088880|1696090620|1696093080|1696098720|1696099380,1696089000|1696093080|1696095480|1696098900|1696099380,5
20240702,1194000916697,652,444,1696092300,1696096200,652|1762|322|444,1696092780|1696093140|1696093440|1696094280,1696092840|1696093200|1696093500|1696096680,4
20240702,1194000916703,2180,1547,1696093020,1696099860,2180|441|444|439|2173|1494|848|1547,1696093020|1696093200|1696094040|1696094580|1696094760|1696098480|1696098000|1696099860,1696093080|1696093260|1696094220|1696094640|1696094820|1696099860|1696098180|1696099860,8
20240702,1194000916709,1407,1499,1696086900,1696103760,1407|1118|853|312|1499,1696086900|1696100220|1696101480|1696102260|1696103700,1696086900|1696100280|1696101600|1696102380|1696103760,5
20240702,1194000916711,1830,848,1696091040,1696098120,1830|1570|2174|2173|439|444|645|848,1696091640|1696092180|1696094760|1696094940|1696095120|1696095720|1696097280|1696098180,1696091700|1696092240|1696094820|1696095000|1696095180|1696096800|1696097340|1696098300,8
20240702,1194000916723,1167,1903,1696089900,1696110300,1167|1397|1647|1398|1903,1696090200|1696101180|1696105500|1696107540|1696110480,1696090200|1696101300|1696105620|1696107720|1696110600,5
20240702,1194000916729,2174,444,1696092240,1696096200,2174|2173|439|444,1696092780|1696093020|1696093200|1696093680,1696092900|1696093080|1696093260|1696096740,4
20240702,1194000916757,2180,1547,1696100580,1696107180,2180|441|1154|444|1547,1696100880|1696101060|1696101300|1696102020|1696107780,1696100940|1696101120|1696101360|1696103700|1696107780,5
20240702,1194000916759,807,1547,1696100940,1696107180,807|2184|444|1547,1696101540|1696101840|1696102440|1696107480,1696101600|1696101900|1696104000|1696107480,4
20240702,1194000916762,1154,848,1696101300,1696105560,1154|444|1000|848,1696101300|1696101900|1696104780|1696105440,1696101360|1696103400|1696104900|1696105560,4
20240702,1194000916785,1550,1397,1696056900,1696067220,1550|1179|444|1562|684|1397,1696057200|1696058280|1696060140|1696066320|1696066740|1696067340,1696057320|1696058400|1696061100|1696066440|1696066740|1696067460,6
20240702,1194000916786,807,1647,1696058460,1696073160,807|2184|444|856|1801|749|1501|1647,1696059060|1696059360|1696060140|1696068000|1696068840|1696071900|1696072500|1696073400,1696059120|1696059420|1696061400|1696068120|1696068960|1696072020|1696072620|1696073520,8
20240702,1194000916788,2054,1903,1696057080,1696078440,2054|444|749|1501|966|1398|1903,1696057140|1696057860|1696071780|1696072380|1696074120|1696075500|1696078560,1696057200|1696060860|1696071900|1696072500|1696074240|1696075620|1696078680,7
20240702,1194000916794,516,434,1696058580,1696084560,516|848|1903|1722|395|1944|434,1696058760|1696062360|1696078320|1696080720|1696083540|1696084020|1696084440,1696058820|1696062480|1696078440|1696080840|1696083660|1696084140|1696084560,7
20240702,1194000916806,868,684,1696057380,1696066500,868|1716|444|1562|684,1696057980|1696058820|1696060560|1696066140|1696066560,1696058100|1696058880|1696061400|1696066260|1696066560,5
20240702,1194000916822,1397,1501,1696071900,1696093620,1397|1000|444|856|312|749|1501,1696072200|1696078080|1696079520|1696089240|1696091280|1696092900|1696093800,1696072200|1696078200|1696082700|1696089360|1696091460|1696093020|1696093920,7
20240702,1194000916836,664,1397,1696079940,1696088520,664|440|444|1562|684|1397,1696080360|1696080600|1696081440|1696087320|1696087800|1696088400,1696080420|1696080660|1696082820|1696087440|1696087800|1696088520,6
20240702,1194000916839,1154,2303,1696079700,1696114140,1154|444|717|1568|1562|684|2303,1696080300|1696080900|1696085820|1696087260|1696087800|1696088280|1696114620,1696080360|1696083000|1696085940|1696087380|1696087920|1696088280|1696114620,7
20240702,1194000916842,868,1397,1696078980,1696088520,868|1716|444|1562|684|1397,1696079100|1696079940|1696081680|1696087560|1696088040|1696088640,1696079220|1696080000|1696082520|1696087680|1696088040|1696088760,6
20240702,1194000916859,2184,966,1696086840,1696103280,2184|444|1801|312|749|1501|1647|966,1696087440|1696088040|1696096860|1696098180|1696099800|1696100400|1696101960|1696103160,1696087500|1696090200|1696096980|1696098360|1696099920|1696100520|1696102080|1696103280,8
20240702,1194000916862,322,684,1696085760,1696094940,322|444|1562|684,1696086360|1696087200|1696094760|1696095180,1696086420|1696090200|1696094880|1696095180,4
20240702,1194000916875,1154,684,1696086900,1696094940,1154|444|903|717|2181|1568|1562|684,1696087500|1696088100|1696091760|1696092540|1696093500|1696093980|1696094520|1696094940,1696087560|1696090200|1696091880|1696092660|1696093500|1696094100|1696094640|1696094940,8
20240702,1194000916878,1716,684,1696087020,1696094940,1716|444|1562|684,1696087260|1696089000|1696095120|1696095540,1696087320|1696089840|1696095240|1696095540,4
20240702,1194000916899,2023,1627,1696081500,1696095780,2023|1006|1681|807|2184|444|2023|1627,1696081500|1696082340|1696086240|1696086540|1696086840|1696087440|1696092780|1696096140,1696081500|1696082400|1696086300|1696086600|1696086900|1696089000|1696093740|1696096260,8
20240702,1194000916900,1562,909,1696080060,1696101300,1562|1558|1568|717|1953|445|487|909,1696080480|1696080780|1696081260|1696082640|1696096620|1696098660|1696100520|1696101180,1696080540|1696080840|1696081560|1696082760|1696096800|1696098840|1696100640|1696101300,8
20240702,1194000916904,1559,1627,1696078380,1696095780,1559|1074|646|1000|444|2023|1627,1696078620|1696083240|1696084200|1696084620|1696085940|1696092300|1696095660,1696078680|1696083360|1696084320|1696084680|1696089240|1696093260|1696095780,7
20240702,1194000916921,445,139,1696079520,1696111440,445|1749|68|125|90|139,1696079520|1696103280|1696107540|1696108260|1696109880|1696111320,1696079520|1696103400|1696107540|1696108380|1696110000|1696111440,6
20240702,1194000916942,1762,483,1696056660,1696075200,1762|322|444|909|483,1696056660|1696056960|1696057800|1696072920|1696075020,1696056720|1696057020|1696059900|1696073040|1696075740,5
20240702,1194000916949,1519,1627,1696054500,1696066980,1519|1981|2020|441|1154|444|2023|1627,1696054860|1696055280|1696055760|1696058220|1696058460|1696059180|1696064220|1696067460,1696054860|1696055340|1696055820|1696058280|1696058520|1696060260|1696065060|1696067580,8
20240702,1194000916953,871,263,1696052160,1696086600,871|1837|353|1047|682|263,1696052520|1696081260|1696082640|1696084080|1696085820|1696086840,1696052700|1696081260|1696082760|1696084200|1696086000|1696086960,6
20240702,1194000916975,1903,860,1696032780,1696107540,1903|1407|1167|488|1342|860,1696033140|1696055520|1696058280|1696105380|1696106880|1696107780,1696033260|1696056180|1696058280|1696105500|1696107000|1696107900,6
20240702,1194000916976,1903,351,1696033260,1696063620,1903|1407|248|1991|351,1696033860|1696058280|1696061760|1696062780|1696064100,1696033980|1696058400|1696061880|1696062900|1696064220,5
20240702,1194000916984,2174,516,1696053420,1696055760,2174|2173|439|444|441|2180|516,1696053540|1696053720|1696053900|1696054500|1696055340|1696055580|1696055820,1696053600|1696053780|1696053960|1696054680|1696055400|1696055640|1696055880,7
20240702,1194000916995,2174,1606,1696057680,1696065300,2174|2233|2744|2687|336|736|1584|1606,1696058280|1696059000|1696059120|1696060920|1696059240|1696060800|1696064040|1696064640,1696058340|1696059000|1696059960|1696061520|1696060140|1696060920|1696064220|1696065300,8
20240702,1194000916999,1568,2173,1696051500,1696059600,1568|717|904|2177|2054|444|439|2173,1696051620|1696052580|1696053000|1696055640|1696056000|1696056540|1696059360|1696059540,1696051620|1696052640|1696053060|1696055700|1696056060|1696059240|1696059420|1696059600,8
20240702,1194000917000,1787,2173,1696052940,1696059600,1787|645|2002|2177|2054|444|439|2173,1696053060|1696056300|1696056600|1696056840|1696057200|1696057920|1696059900|1696060080,1696053120|1696056360|1696056660|1696056900|1696057260|1696059240|1696059960|1696060140,8
20240702,1194000917006,1519,2173,1696054500,1696059600,1519|2020|441|1154|444|439|2173,1696054680|1696055580|1696058040|1696058280|1696059000|1696059960|1696060140,1696054680|1696055640|1696058100|1696058340|1696059300|1696060020|1696060200,7
20240702,1194000917008,664,2687,1696055040,1696062360,664|440|444|2745|2687,1696055040|1696055280|1696056120|1696062240|1696062480,1696055100|1696055340|1696059120|1696062300|1696062480,5
20240702,1194000917011,484,1837,1696053300,1696080900,484|1179|1550|1378|875|1167|1837,1696053300|1696059660|1696061040|1696062060|1696062840|1696068600|1696080900,1696053300|1696059960|1696061160|1696062180|1696062960|1696068600|1696080900,7
20240702,1194000917014,1154,2687,1696056480,1696062360,1154|444|2174|2233|2744|2745|2687,1696056480|1696057200|1696059900|1696060680|1696060800|1696062180|1696062420,1696056540|1696059120|1696060020|1696060680|1696060860|1696062240|1696062420,7
20240702,1194000917021,2233,621,1696060620,1696072080,2233|2744|2687|881|1584|1606|621,1696061040|1696061160|1696062780|1696061640|1696067460|1696067940|1696072560,1696061040|1696062060|1696067460|1696062780|1696067640|1696068600|1696072680,7
20240702,1194000917041,1163,2173,1696051560,1696063200,1163|1066|652|1762|322|444|439|2173,1696051560|1696052460|1696059060|1696059720|1696060140|1696061100|1696063080|1696063260,1696051620|1696052520|1696059120|1696059780|1696060200|1696062720|1696063140|1696063320,8
20240702,1194000917042,942,1066,1696052160,1696068840,942|2645|1378|875|880|1407|618|1066,1696052280|1696063920|1696064400|1696065420|1696066140|1696067400|1696068240|1696068900,1696052340|1696064340|1696064520|1696065780|1696066200|1696067520|1696068300|1696068960,8
20240702,1194000917045,1000,1558,1696064040,1696068420,1000|646|848|903|717|2181|1568|1558,1696064280|1696064700|1696065540|1696066200|1696067040|1696067880|1696068300|1696068660,1696064460|1696064760|1696065900|1696066320|1696067160|1696067880|1696068420|1696068660,8
20240702,1194000917068,1179,1631,1696061160,1696097340,1179|444|2687|1631,1696061580|1696063260|1696069800|1696097760,1696061700|1696063620|1696069920|1696097760,4
20240702,1194000917069,1378,1631,1696062300,1696097340,1378|1550|2745|2687|1631,1696062420|1696063440|1696069560|1696069740|1696097700,1696062540|1696063560|1696069560|1696070340|1696097700,5
20240702,1194000917072,1568,1071,1696056960,1696101240,1568|1000|444|707|1024|393|269|1071,1696057140|1696061460|1696062900|1696099140|1696099440|1696100160|1696100820|1696101840,1696057140|1696061520|1696066500|1696099140|1696099440|1696100160|1696100820|1696101840,8
20240702,1194000917073,2054,691,1696064040,1696102380,2054|444|1024|393|269|1071|1618|691,1696064400|1696065060|1696099020|1696099740|1696100400|1696101420|1696102080|1696102560,1696064460|1696066680|1696099020|1696099740|1696100400|1696101420|1696102080|1696102560,8
20240702,1194000917074,2002,2744,1696062420,1696068000,2002|2177|444|439|2173|2174|2233|2744,1696062840|1696063080|1696064100|1696066560|1696066740|1696067040|1696067820|1696067940,1696062900|1696063140|1696064280|1696066620|1696066800|1696067160|1696067820|1696068000,8
20240702,1194000917083,807,1618,1696064940,1696101900,807|2184|444|707|1024|269|1071|1618,1696064940|1696065240|1696065840|1696098540|1696098840|1696100220|1696101240|1696101900,1696065000|1696065300|1696066320|1696098540|1696098840|1696100220|1696101240|1696101900,8
20240702,1194000917088,441,1631,1696064760,1696097340,441|1154|444|2174|2233|2745|2687|1631,1696065120|1696065360|1696065960|1696067340|1696068120|1696069500|1696069680|1696097640,1696065180|1696065420|1696066680|1696067460|1696068120|1696069500|1696069740|1696097640,8
20240702,1194000917089,1313,730,1696050660,1696103400,1313|807|444|439|1618|691|1641|730,1696050780|1696062240|1696063440|1696066740|1696102080|1696102560|1696102980|1696103580,1696050840|1696062300|1696066440|1696066800|1696102080|1696102560|1696102980|1696103580,8
20240702,1194000917097,717,1631,1696062360,1696097340,717|903|2687|1631,1696062540|1696063260|1696069380|1696097340,1696062660|1696063380|1696071240|1696097340,4
20240702,1194000917100,439,1631,1696062420,1696097340,439|730|444|2745|2687|1631,1696062720|1696062840|1696063200|1696069800|1696069980|1696097940,1696062780|1696062840|1696063200|1696069800|1696070040|1696097940,6
20240702,1194000917108,2233,1631,1696067820,1696097340,2233|2744|2745|2687|1631,1696068420|1696068540|1696069800|1696069980|1696097940,1696068420|1696068600|1696069920|1696070700|1696097940,5
20240702,1194000917115,1163,730,1696057380,1696110600,1163|355|1273|7|1618|691|1641|730,1696057800|1696089000|1696090560|1696097520|1696109340|1696109820|1696110240|1696110840,1696057920|1696089120|1696091820|1696098120|1696109340|1696109940|1696110240|1696110840,8
20240702,1194000917116,875,1631,1696063380,1696104540,875|1378|2745|2687|1631,1696063800|1696064700|1696072800|1696072980|1696104540,1696063920|1696064820|1696072800|1696073520|1696104540,5
20240702,1194000917125,2173,1631,1696069560,1696104540,2173|2174|2745|2687|1631,1696070040|1696070280|1696073400|1696073580|1696105140,1696070100|1696070400|1696073580|1696073880|1696105140,5
20240702,1194000917132,439,2687,1696067400,1696073040,439|444|2745|2687,1696067640|1696068360|1696073100|1696073280,1696067700|1696070160|1696073100|1696073340,4
